species,longitude,latitude
dasysiphonia_japonica,120.379325,36.066207
dasysiphonia_japonica,133.083551,36.138732
dasysiphonia_japonica,140.673859,36.596009
dasysiphonia_japonica,140.73063,36.72185
dasysiphonia_japonica,140.766851,36.793918
dasysiphonia_japonica,140.892555,36.934849
dasysiphonia_japonica,140.962937,36.963797
dasysiphonia_japonica,138.844939,37.869202
dasysiphonia_japonica,141.123612,38.332994
dasysiphonia_japonica,141.484275,38.391518
dasysiphonia_japonica,121.621809,38.858447
dasysiphonia_japonica,139.549438,39.195453
dasysiphonia_japonica,140.912772,41.546392
dasysiphonia_japonica,140.813887,41.761864
dasysiphonia_japonica,140.813887,41.761864
dasysiphonia_japonica,140.722225,41.765353
dasysiphonia_japonica,140.722225,41.765353
dasysiphonia_japonica,140.722225,41.765353
dasysiphonia_japonica,139.464206,42.153727
dasysiphonia_japonica,139.464206,42.153727
dasysiphonia_japonica,140.966214,42.313635
dasysiphonia_japonica,140.966214,42.313635
dasysiphonia_japonica,140.777931,42.515725
dasysiphonia_japonica,140.694839,42.559872
dasysiphonia_japonica,140.057724,42.703626
dasysiphonia_japonica,140.910454,43.212146
dasysiphonia_japonica,140.910454,43.212146
dasysiphonia_japonica,140.910454,43.212146
dasysiphonia_japonica,140.607141,43.305396
dasysiphonia_japonica,141.338355,43.739835
dasysiphonia_japonica,141.628884,43.947737
dasysiphonia_japonica,141.700354,44.372354
dasysiphonia_japonica,141.316862,44.424848
dasysiphonia_japonica,141.316862,44.424848
dasysiphonia_japonica,141.408873,44.434655
dasysiphonia_japonica,141.029922,45.440429
dasysiphonia_japonica,138.234379,38.033333
dasysiphonia_japonica,138.234379,38.033333
dasysiphonia_japonica,140.164205,35.119691
dasysiphonia_japonica,140.755027,40.841235
dasysiphonia_japonica,140.755027,40.841235
dasysiphonia_japonica,140.755027,40.841235
dasysiphonia_japonica,139.401142,35.312665
dasysiphonia_japonica,139.924813,40.650953
dasysiphonia_japonica,128.85911,32.694413
dasysiphonia_japonica,128.85911,32.694413
dasysiphonia_japonica,128.85911,32.694413
dasysiphonia_japonica,128.85911,32.694413
dasysiphonia_japonica,128.85911,32.694413
dasysiphonia_japonica,128.862715,32.698819
dasysiphonia_japonica,141.527937,40.548019
dasysiphonia_japonica,141.527937,40.548019
dasysiphonia_japonica,141.527937,40.548019
dasysiphonia_japonica,141.527937,40.548019
dasysiphonia_japonica,141.527937,40.548019
dasysiphonia_japonica,141.527937,40.548019
dasysiphonia_japonica,141.527937,40.548019
dasysiphonia_japonica,141.527937,40.548019
dasysiphonia_japonica,141.527937,40.548019
dasysiphonia_japonica,141.527937,40.548019
dasysiphonia_japonica,141.527937,40.548019
dasysiphonia_japonica,141.527937,40.548019
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,136.745193,34.294469
dasysiphonia_japonica,132.171567,33.779212
dasysiphonia_japonica,139.57063,35.263163
dasysiphonia_japonica,135.072838,33.913824
dasysiphonia_japonica,135.072838,33.913824
dasysiphonia_japonica,141.452213,41.34536
dasysiphonia_japonica,141.452213,41.34536
dasysiphonia_japonica,141.452213,41.34536
dasysiphonia_japonica,141.452213,41.34536
dasysiphonia_japonica,141.452213,41.34536
dasysiphonia_japonica,132.431311,34.34118
dasysiphonia_japonica,132.431311,34.34118
dasysiphonia_japonica,132.431311,34.34118
dasysiphonia_japonica,132.431311,34.34118
dasysiphonia_japonica,140.670381,36.587861
dasysiphonia_japonica,140.670381,36.587861
dasysiphonia_japonica,140.670381,36.587861
dasysiphonia_japonica,129.303764,34.190238
dasysiphonia_japonica,140.408723,35.259473
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,139.540728,35.302334
dasysiphonia_japonica,140.767509,36.803953
dasysiphonia_japonica,140.197082,35.110488
dasysiphonia_japonica,140.197082,35.110488
dasysiphonia_japonica,140.197082,35.110488
dasysiphonia_japonica,135.785736,33.467669
dasysiphonia_japonica,135.785736,33.467669
dasysiphonia_japonica,138.872151,34.61504
dasysiphonia_japonica,138.872151,34.61504
dasysiphonia_japonica,138.872151,34.61504
dasysiphonia_japonica,139.641383,35.133577
dasysiphonia_japonica,139.641383,35.133577
dasysiphonia_japonica,139.641383,35.133577
dasysiphonia_japonica,139.641383,35.133577
dasysiphonia_japonica,140.962307,42.31316
dasysiphonia_japonica,139.027388,37.932015
dasysiphonia_japonica,140.410799,35.249439
dasysiphonia_japonica,140.410799,35.249439
dasysiphonia_japonica,140.410799,35.249439
dasysiphonia_japonica,140.410799,35.249439
dasysiphonia_japonica,140.410799,35.249439
dasysiphonia_japonica,140.410799,35.249439
dasysiphonia_japonica,140.410799,35.249439
dasysiphonia_japonica,140.410799,35.249439
dasysiphonia_japonica,140.410799,35.249439
dasysiphonia_japonica,140.911823,41.547776
dasysiphonia_japonica,141.461703,38.439668
dasysiphonia_japonica,141.461703,38.439668
dasysiphonia_japonica,132.864981,34.248659
dasysiphonia_japonica,141.633554,43.954725
dasysiphonia_japonica,141.633554,43.954725
dasysiphonia_japonica,138.442946,38.083333
dasysiphonia_japonica,138.440543,38.083941
dasysiphonia_japonica,138.303687,37.97816
dasysiphonia_japonica,134.173333,34.328437
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,138.947082,34.661443
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,139.900717,34.901323
dasysiphonia_japonica,140.73246,36.719419
dasysiphonia_japonica,140.73246,36.719419
dasysiphonia_japonica,140.73246,36.719419
dasysiphonia_japonica,140.73246,36.719419
dasysiphonia_japonica,140.73246,36.719419
dasysiphonia_japonica,134.040591,34.359969
dasysiphonia_japonica,134.040591,34.359969
dasysiphonia_japonica,134.040591,34.359969
dasysiphonia_japonica,134.040591,34.359969
dasysiphonia_japonica,134.040591,34.359969
dasysiphonia_japonica,134.040591,34.359969
dasysiphonia_japonica,134.040591,34.359969
dasysiphonia_japonica,134.040591,34.359969
dasysiphonia_japonica,134.040591,34.359969
dasysiphonia_japonica,134.040591,34.359969
dasysiphonia_japonica,139.846239,34.99374
dasysiphonia_japonica,136.841417,34.498613
dasysiphonia_japonica,140.864626,40.90895
dasysiphonia_japonica,140.864626,40.90895
dasysiphonia_japonica,140.864626,40.90895
dasysiphonia_japonica,140.864626,40.90895
dasysiphonia_japonica,140.864626,40.90895
dasysiphonia_japonica,140.864626,40.90895
dasysiphonia_japonica,140.864626,40.90895
dasysiphonia_japonica,140.864626,40.90895
dasysiphonia_japonica,140.864626,40.90895
dasysiphonia_japonica,134.274652,34.459612
dasysiphonia_japonica,141.990855,39.466932
dasysiphonia_japonica,141.990855,39.466932
dasysiphonia_japonica,141.990855,39.466932
dasysiphonia_japonica,141.990855,39.466932
dasysiphonia_japonica,141.990855,39.466932
dasysiphonia_japonica,141.990855,39.466932
dasysiphonia_japonica,141.990855,39.466932
dasysiphonia_japonica,141.990855,39.466932
dasysiphonia_japonica,141.990855,39.466932
dasysiphonia_japonica,141.990855,39.466932
dasysiphonia_japonica,141.990855,39.466932
dasysiphonia_japonica,141.990855,39.466932
dasysiphonia_japonica,141.990855,39.466932
dasysiphonia_japonica,141.990855,39.466932
dasysiphonia_japonica,141.990855,39.466932
dasysiphonia_japonica,141.990855,39.466932
dasysiphonia_japonica,139.692977,35.420096
dasysiphonia_japonica,139.684045,35.284452
dasysiphonia_japonica,139.684045,35.284452
dasysiphonia_japonica,139.559463,35.287183
dasysiphonia_japonica,139.559463,35.287183
dasysiphonia_japonica,139.559463,35.287183
dasysiphonia_japonica,139.559463,35.287183
dasysiphonia_japonica,139.559463,35.287183
dasysiphonia_japonica,140.481472,35.172308
dasysiphonia_japonica,132.628994,33.767636
