species,longitude,latitude
Dasysiphonia_japonica,140.408131,35.24557
Dasysiphonia_japonica,139.374554,35.289777
Dasysiphonia_japonica,139.374554,35.289777
Dasysiphonia_japonica,139.480641,35.298456
Dasysiphonia_japonica,139.480641,35.298456
Dasysiphonia_japonica,139.481041,35.298929
Dasysiphonia_japonica,139.480427,35.299218
Dasysiphonia_japonica,139.480773,35.299687
Dasysiphonia_japonica,139.480913,35.299804
Dasysiphonia_japonica,139.508487,35.304299
Dasysiphonia_japonica,140.232689,35.514765
Dasysiphonia_japonica,120.379325,36.066207
Dasysiphonia_japonica,133.083551,36.138732
Dasysiphonia_japonica,140.673859,36.596009
Dasysiphonia_japonica,140.73063,36.72185
Dasysiphonia_japonica,140.766851,36.793918
Dasysiphonia_japonica,140.892555,36.934849
Dasysiphonia_japonica,140.962937,36.963797
Dasysiphonia_japonica,138.844939,37.869202
Dasysiphonia_japonica,141.123612,38.332994
Dasysiphonia_japonica,141.484275,38.391518
Dasysiphonia_japonica,121.621809,38.858447
Dasysiphonia_japonica,139.549438,39.195453
Dasysiphonia_japonica,140.912772,41.546392
Dasysiphonia_japonica,140.813887,41.761864
Dasysiphonia_japonica,140.813887,41.761864
Dasysiphonia_japonica,140.722225,41.765353
Dasysiphonia_japonica,140.722225,41.765353
Dasysiphonia_japonica,140.722225,41.765353
Dasysiphonia_japonica,139.464206,42.153727
Dasysiphonia_japonica,139.464206,42.153727
Dasysiphonia_japonica,140.966214,42.313635
Dasysiphonia_japonica,140.966214,42.313635
Dasysiphonia_japonica,140.777931,42.515725
Dasysiphonia_japonica,140.694839,42.559872
Dasysiphonia_japonica,140.057724,42.703626
Dasysiphonia_japonica,140.910454,43.212146
Dasysiphonia_japonica,140.910454,43.212146
Dasysiphonia_japonica,140.910454,43.212146
Dasysiphonia_japonica,140.607141,43.305396
Dasysiphonia_japonica,141.338355,43.739835
Dasysiphonia_japonica,141.628884,43.947737
Dasysiphonia_japonica,141.700354,44.372354
Dasysiphonia_japonica,141.316862,44.424848
Dasysiphonia_japonica,141.316862,44.424848
Dasysiphonia_japonica,141.408873,44.434655
Dasysiphonia_japonica,141.029922,45.440429
Dasysiphonia_japonica,138.234379,38.033333
Dasysiphonia_japonica,138.234379,38.033333
Dasysiphonia_japonica,140.164205,35.119691
Dasysiphonia_japonica,140.755027,40.841235
Dasysiphonia_japonica,140.755027,40.841235
Dasysiphonia_japonica,140.755027,40.841235
Dasysiphonia_japonica,139.401142,35.312665
Dasysiphonia_japonica,139.924813,40.650953
Dasysiphonia_japonica,128.85911,32.694413
Dasysiphonia_japonica,128.85911,32.694413
Dasysiphonia_japonica,128.85911,32.694413
Dasysiphonia_japonica,128.85911,32.694413
Dasysiphonia_japonica,128.85911,32.694413
Dasysiphonia_japonica,128.862715,32.698819
Dasysiphonia_japonica,141.527937,40.548019
Dasysiphonia_japonica,141.527937,40.548019
Dasysiphonia_japonica,141.527937,40.548019
Dasysiphonia_japonica,141.527937,40.548019
Dasysiphonia_japonica,141.527937,40.548019
Dasysiphonia_japonica,141.527937,40.548019
Dasysiphonia_japonica,141.527937,40.548019
Dasysiphonia_japonica,141.527937,40.548019
Dasysiphonia_japonica,141.527937,40.548019
Dasysiphonia_japonica,141.527937,40.548019
Dasysiphonia_japonica,141.527937,40.548019
Dasysiphonia_japonica,141.527937,40.548019
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,136.745193,34.294469
Dasysiphonia_japonica,132.171567,33.779212
Dasysiphonia_japonica,139.57063,35.263163
Dasysiphonia_japonica,135.072838,33.913824
Dasysiphonia_japonica,135.072838,33.913824
Dasysiphonia_japonica,141.452213,41.34536
Dasysiphonia_japonica,141.452213,41.34536
Dasysiphonia_japonica,141.452213,41.34536
Dasysiphonia_japonica,141.452213,41.34536
Dasysiphonia_japonica,141.452213,41.34536
Dasysiphonia_japonica,132.431311,34.34118
Dasysiphonia_japonica,132.431311,34.34118
Dasysiphonia_japonica,132.431311,34.34118
Dasysiphonia_japonica,132.431311,34.34118
Dasysiphonia_japonica,140.670381,36.587861
Dasysiphonia_japonica,140.670381,36.587861
Dasysiphonia_japonica,140.670381,36.587861
Dasysiphonia_japonica,129.303764,34.190238
Dasysiphonia_japonica,140.408723,35.259473
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,139.540728,35.302334
Dasysiphonia_japonica,140.767509,36.803953
Dasysiphonia_japonica,140.197082,35.110488
Dasysiphonia_japonica,140.197082,35.110488
Dasysiphonia_japonica,140.197082,35.110488
Dasysiphonia_japonica,135.785736,33.467669
Dasysiphonia_japonica,135.785736,33.467669
Dasysiphonia_japonica,138.872151,34.61504
Dasysiphonia_japonica,138.872151,34.61504
Dasysiphonia_japonica,138.872151,34.61504
Dasysiphonia_japonica,139.641383,35.133577
Dasysiphonia_japonica,139.641383,35.133577
Dasysiphonia_japonica,139.641383,35.133577
Dasysiphonia_japonica,139.641383,35.133577
Dasysiphonia_japonica,140.962307,42.31316
Dasysiphonia_japonica,139.027388,37.932015
Dasysiphonia_japonica,140.410799,35.249439
Dasysiphonia_japonica,140.410799,35.249439
Dasysiphonia_japonica,140.410799,35.249439
Dasysiphonia_japonica,140.410799,35.249439
Dasysiphonia_japonica,140.410799,35.249439
Dasysiphonia_japonica,140.410799,35.249439
Dasysiphonia_japonica,140.410799,35.249439
Dasysiphonia_japonica,140.410799,35.249439
Dasysiphonia_japonica,140.410799,35.249439
Dasysiphonia_japonica,140.911823,41.547776
Dasysiphonia_japonica,141.461703,38.439668
Dasysiphonia_japonica,141.461703,38.439668
Dasysiphonia_japonica,132.864981,34.248659
Dasysiphonia_japonica,141.633554,43.954725
Dasysiphonia_japonica,141.633554,43.954725
Dasysiphonia_japonica,138.442946,38.083333
Dasysiphonia_japonica,138.440543,38.083941
Dasysiphonia_japonica,138.303687,37.97816
Dasysiphonia_japonica,134.173333,34.328437
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,138.947082,34.661443
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,139.900717,34.901323
Dasysiphonia_japonica,140.73246,36.719419
Dasysiphonia_japonica,140.73246,36.719419
Dasysiphonia_japonica,140.73246,36.719419
Dasysiphonia_japonica,140.73246,36.719419
Dasysiphonia_japonica,140.73246,36.719419
Dasysiphonia_japonica,134.040591,34.359969
Dasysiphonia_japonica,134.040591,34.359969
Dasysiphonia_japonica,134.040591,34.359969
Dasysiphonia_japonica,134.040591,34.359969
Dasysiphonia_japonica,134.040591,34.359969
Dasysiphonia_japonica,134.040591,34.359969
Dasysiphonia_japonica,134.040591,34.359969
Dasysiphonia_japonica,134.040591,34.359969
Dasysiphonia_japonica,134.040591,34.359969
Dasysiphonia_japonica,134.040591,34.359969
Dasysiphonia_japonica,139.846239,34.99374
Dasysiphonia_japonica,136.841417,34.498613
Dasysiphonia_japonica,140.864626,40.90895
Dasysiphonia_japonica,140.864626,40.90895
Dasysiphonia_japonica,140.864626,40.90895
Dasysiphonia_japonica,140.864626,40.90895
Dasysiphonia_japonica,140.864626,40.90895
Dasysiphonia_japonica,140.864626,40.90895
Dasysiphonia_japonica,140.864626,40.90895
Dasysiphonia_japonica,140.864626,40.90895
Dasysiphonia_japonica,140.864626,40.90895
